doc_id	court_code	judgment_code	justice_kind	category_code	cause_num	adjudication_date	receipt_date	judge	doc_url	status	date_publ
86744665	0302	5	1	40369	155/1545/19	"2019-12-23 00:00:00+02"	"2020-01-02 00:00:00+02"	"Адамчук Г. М."	http://od.reyestr.court.gov.ua/files/43/53252448e19de991d33c365e489c11d4.rtf	1	"2020-01-03 00:00:00+02"
86743460	1070	5	4	40148	320/7249/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Терлецька О.О."	http://od.reyestr.court.gov.ua/files/43/27f1042aab38df8589f199652f1e0888.rtf	1	"2020-01-03 00:00:00+02"
86744898	0604	2	5	41444	295/16906/19	"2019-12-20 00:00:00+02"	"2020-01-02 00:00:00+02"	"Гулак Н. А."	http://od.reyestr.court.gov.ua/files/43/ea6e5a49f5c906040c8c1be27cc56692.rtf	1	"2020-01-03 00:00:00+02"
86744292	2270	5	4	40111	560/3901/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Козачок І.С."	http://od.reyestr.court.gov.ua/files/43/6965747030813a99707ce4e4f6649767.rtf	1	"2020-01-03 00:00:00+02"
86743281	0670	5	4	40155	240/12553/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Гурін Дмитро Миколайович"	http://od.reyestr.court.gov.ua/files/43/7e1707a65d34aa179b6b41722e026ffb.rtf	1	"2020-01-03 00:00:00+02"
86740868	1008	5	1	40336	362/4943/19	"2019-12-12 00:00:00+02"	"2020-01-02 00:00:00+02"	"Кравченко Л. М."	http://od.reyestr.court.gov.ua/files/43/a72d39e4f3a88abae54bb21d2e6c10c1.rtf	1	"2020-01-03 00:00:00+02"
86743650	1270	5	4	40076	360/5470/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Т.І. Чернявська"	http://od.reyestr.court.gov.ua/files/43/186513d3e1be9ad12412ac353fd32c6a.rtf	1	"2020-01-03 00:00:00+02"
86743469	1170	5	4	40076	340/3413/19	"2019-12-31 00:00:00+02"	"2020-01-02 00:00:00+02"	"О.С. Петренко"	http://od.reyestr.court.gov.ua/files/43/29c5d69d9c1e164b72515b1b3637c2f8.rtf	1	"2020-01-03 00:00:00+02"
86742326	5013	5	3	4017	912/1433/18	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Тимошевська В.В."	http://od.reyestr.court.gov.ua/files/43/b6e465ff4b601dc216a7562a41af264a.rtf	1	"2020-01-03 00:00:00+02"
86741296	1008	5	1	40355	362/6638/19	"2019-12-20 00:00:00+02"	"2020-01-02 00:00:00+02"	"Кравченко Л. М."	http://od.reyestr.court.gov.ua/files/43/32d81cebe811ccad7205f85223da2ff3.rtf	1	"2020-01-03 00:00:00+02"
86744027	2270	5	4	40117	560/4352/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Божук Д.А."	http://od.reyestr.court.gov.ua/files/43/bbb32900553e01668a8d829f9ae57817.rtf	1	"2020-01-03 00:00:00+02"
86744983	0604	5	4	40178	295/16904/19	"2019-12-11 00:00:00+02"	"2020-01-02 00:00:00+02"	"Кузнєцов Д. В."	http://od.reyestr.court.gov.ua/files/43/1bd2d7fd075ef13af9c153c87a9c4c37.rtf	1	"2020-01-03 00:00:00+02"
86743645	1270	5	4	40152	360/5450/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"К.О. Пляшкова"	http://od.reyestr.court.gov.ua/files/43/89cc09839d049ad64bbd761fac3c4e6e.rtf	1	"2020-01-03 00:00:00+02"
86743997	2270	5	4	40091	560/3995/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Божук Д.А."	http://od.reyestr.court.gov.ua/files/43/7266c84f7dc15812a3806b5666245e15.rtf	1	"2020-01-03 00:00:00+02"
86745631	1015	5	1	40376	369/14626/19	"2019-11-13 00:00:00+02"	"2020-01-02 00:00:00+02"	"Пінкевич Н. С."	http://od.reyestr.court.gov.ua/files/43/0b98577a8408700244f03603876c9bef.rtf	1	"2020-01-03 00:00:00+02"
86744243	2170	5	4	40101	540/2460/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Попов В.Ф."	http://od.reyestr.court.gov.ua/files/43/c25e3cc26ef9e9dd3c0832d7dbbb4664.rtf	1	"2020-01-03 00:00:00+02"
86744336	4854	5	4	40117	400/2894/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Шляхтицький О.І."	http://od.reyestr.court.gov.ua/files/43/b8520ab3eb252eaac3390cad94ead42d.rtf	1	"2020-01-03 00:00:00+02"
86744222	2170	5	4	40148	540/2854/19	"2019-12-28 00:00:00+02"	"2020-01-02 00:00:00+02"	"Попов В.Ф."	http://od.reyestr.court.gov.ua/files/43/710195f325a3b4ba3f7a9393adfd3266.rtf	1	"2020-01-03 00:00:00+02"
86744220	2170	5	4	40140	540/2836/19	"2019-12-28 00:00:00+02"	"2020-01-02 00:00:00+02"	"Попов В.Ф."	http://od.reyestr.court.gov.ua/files/43/8c7af2811403fdcf974030d8f56cb837.rtf	1	"2020-01-03 00:00:00+02"
86745080	0614	5	4	40178	283/2934/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Ярмоленко В. В."	http://od.reyestr.court.gov.ua/files/43/2146725d6aa5a55ed1224cb6748abad7.rtf	1	"2020-01-03 00:00:00+02"
86744354	4854	5	4	40117	400/3095/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Турецька І.О."	http://od.reyestr.court.gov.ua/files/43/deb2e37570df2268c4b1dab11ca59be3.rtf	1	"2020-01-03 00:00:00+02"
86740923	1008	5	1	40395	362/7254/19	"2019-12-12 00:00:00+02"	"2020-01-02 00:00:00+02"	"Кравченко Л. М."	http://od.reyestr.court.gov.ua/files/43/72c6c76823b1b1936aea5a80d1fb564d.rtf	1	"2020-01-03 00:00:00+02"
86745925	1015	3	1	40373	369/12775/19	"2019-12-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Пінкевич Н. С."	http://od.reyestr.court.gov.ua/files/43/177a550d3cc4cc809c224169a5eb3e87.rtf	1	"2020-01-03 00:00:00+02"
86743961	2170	5	4	40110	540/2862/19	"2019-12-28 00:00:00+02"	"2020-01-02 00:00:00+02"	"Попов В.Ф."	http://od.reyestr.court.gov.ua/files/43/3d5f006223075e314d356e61156578d5.rtf	1	"2020-01-03 00:00:00+02"
86744321	4854	5	4	40106	420/4951/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Семенюк Г.В."	http://od.reyestr.court.gov.ua/files/43/433c29f18efe1b468f04aee7fea1eeb2.rtf	1	"2020-01-03 00:00:00+02"
86743506	1270	5	4	40145	360/5492/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"О.В. Ірметова"	http://od.reyestr.court.gov.ua/files/43/dba7b903c5eaecd9616edc838e2f8e60.rtf	1	"2020-01-03 00:00:00+02"
86742863	0270	5	4	40076	120/4401/19-а	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Маслоід Олена Степанівна"	http://od.reyestr.court.gov.ua/files/43/94334badcec7ff0c4046949104ff2a48.rtf	1	"2020-01-03 00:00:00+02"
86746290	1017	3	1	40375	371/1257/19	"2019-12-30 00:00:00+02"	"2020-01-02 00:00:00+02"	"Капшук Л. О."	http://od.reyestr.court.gov.ua/files/43/d91a58f32c15867c720bf433310ac8a4.rtf	1	"2020-01-03 00:00:00+02"
86742333	5013	5	3		912/3485/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Коваленко Н.М."	http://od.reyestr.court.gov.ua/files/43/2f9eedd899c4b83e4413464bbe500607.rtf	1	"2020-01-03 00:00:00+02"
86742861	0270	5	4	5533	802/2501/13-а	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Комар Павло Анатолійович"	http://od.reyestr.court.gov.ua/files/43/23791d41fc9f315bc17ce50fa51b5981.rtf	1	"2020-01-03 00:00:00+02"
86742858	0270	5	4	5533	802/1063/13-а	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Комар Павло Анатолійович"	http://od.reyestr.court.gov.ua/files/43/4487cf4559dc7dec5baa222b3845cd66.rtf	1	"2020-01-03 00:00:00+02"
86743978	2170	5	4	40079	540/2876/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Василяка Д.К."	http://od.reyestr.court.gov.ua/files/43/34cfcd6c34eed488b9da3e6c9621d853.rtf	1	"2020-01-03 00:00:00+02"
86745615	1015	5	1	40376	369/10722/19	"2019-11-04 00:00:00+02"	"2020-01-02 00:00:00+02"	"Медведський М. Д."	http://od.reyestr.court.gov.ua/files/43/9aecdfbe68ec9c742576858c6abf5976.rtf	1	"2020-01-03 00:00:00+02"
86742526	5028	5	3	4069	927/952/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Лавриненко Л.М."	http://od.reyestr.court.gov.ua/files/43/60f352d6011a02490b7920fe3062a587.rtf	1	"2020-01-03 00:00:00+02"
86744920	0604	5	1	40394	295/17863/19	"2019-12-20 00:00:00+02"	"2020-01-02 00:00:00+02"	"Кузнєцов Д. В."	http://od.reyestr.court.gov.ua/files/43/07283fcba290e9481fcbb94899850401.rtf	1	"2020-01-03 00:00:00+02"
86740939	1009	4	1	40394	363/4552/19	"2019-12-27 00:00:00+02"	"2020-01-02 00:00:00+02"	"Чірков Г. Є."	http://od.reyestr.court.gov.ua/files/43/d13cb4546315f16f3ea8764462d07103.rtf	1	"2020-01-03 00:00:00+02"
86744935	0604	5	1	40394	295/17970/19	"2019-12-21 00:00:00+02"	"2020-01-02 00:00:00+02"	"Кузнєцов Д. В."	http://od.reyestr.court.gov.ua/files/43/3f3b164bd8113c177bd32ed9fd50b2ba.rtf	1	"2020-01-03 00:00:00+02"
86740930	1009	4	1	40394	363/4411/19	"2019-12-26 00:00:00+02"	"2020-01-02 00:00:00+02"	"Чірков Г. Є."	http://od.reyestr.court.gov.ua/files/43/e91e96628561cf4dbebcd4ad2821c879.rtf	1	"2020-01-03 00:00:00+02"
86742772	5027	5	3	12048	926/767-б/15	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Дутка Віталій Володимирович"	http://od.reyestr.court.gov.ua/files/43/3cb5c1421f360aa267c250003c6de3d4.rtf	1	"2020-01-03 00:00:00+02"
86742037	5004	4	3	12276	903/859/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Войціховський Віталій Антонович"	http://od.reyestr.court.gov.ua/files/43/ada6f9b2a03c83fc3b79f4f0dd8a69ff.rtf	1	"2020-01-03 00:00:00+02"
86744960	0604	5	1	40394	295/17959/19	"2019-12-21 00:00:00+02"	"2020-01-02 00:00:00+02"	"Кузнєцов Д. В."	http://od.reyestr.court.gov.ua/files/43/3e1ead9ba1562eacede3bcaa6f3b5971.rtf	1	"2020-01-03 00:00:00+02"
86742054	5004	4	3	4104	903/18/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Войціховський Віталій Антонович"	http://od.reyestr.court.gov.ua/files/43/5f94cf03e04a03ad8e864bb271fcd917.rtf	1	"2020-01-03 00:00:00+02"
86746282	1017	5	1	40336	371/1419/19	"2019-12-30 00:00:00+02"	"2020-01-02 00:00:00+02"	"Поліщук А. С."	http://od.reyestr.court.gov.ua/files/43/18f3eca4a8db0e68ede6a79105a0a1fd.rtf	1	"2020-01-03 00:00:00+02"
86746301	1017	5	1	41465	371/1523/19	"2019-12-30 00:00:00+02"	"2020-01-02 00:00:00+02"	"Поліщук А. С."	http://od.reyestr.court.gov.ua/files/43/0a55f8166b93a1e29445d24bb697ef7c.rtf	1	"2020-01-03 00:00:00+02"
86741996	5003	4	3	12061	902/552/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Нешик О.С."	http://od.reyestr.court.gov.ua/files/43/91119f663474ac889d44baa8e446a66b.rtf	1	"2020-01-03 00:00:00+02"
86746304	1017	5	1	41465	371/1534/19	"2019-12-30 00:00:00+02"	"2020-01-02 00:00:00+02"	"Поліщук А. С."	http://od.reyestr.court.gov.ua/files/43/f6a69d06a3fa01e226af62516f559fbb.rtf	1	"2020-01-03 00:00:00+02"
86741998	5003	4	3		902/681/16	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Нешик О.С."	http://od.reyestr.court.gov.ua/files/43/b447e938762391d7dd71d03bf654c176.rtf	1	"2020-01-03 00:00:00+02"
86742140	5005	5	3		904/6315/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Петренко Ігор Васильович"	http://od.reyestr.court.gov.ua/files/43/93d5788b8e9be23bfda2e1b5a4563e06.rtf	1	"2020-01-03 00:00:00+02"
86744423	2670	3	4	40117	640/19845/18	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Арсірій Р.О."	http://od.reyestr.court.gov.ua/files/43/61202453283fbeff0f4990c3f00f4b21.rtf	1	"2020-01-03 00:00:00+02"
86741960	4873	4	3		873/99/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Буравльов С.І."	http://od.reyestr.court.gov.ua/files/43/6d733ebdadf9f4c5e09292a3b63d3338.rtf	1	"2020-01-03 00:00:00+02"
86742141	5005	5	3		904/6398/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Петренко Ігор Васильович"	http://od.reyestr.court.gov.ua/files/43/dc5d152bbfc8fcc04338e30857c038f7.rtf	1	"2020-01-03 00:00:00+02"
86742325	5013	5	3		5013/458/11	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Коваленко Н.М."	http://od.reyestr.court.gov.ua/files/43/2e71fe0ce743c3c211e53fd25afec41e.rtf	1	"2020-01-03 00:00:00+02"
86741201	1003	3	1	40326	357/7457/19	"2019-12-24 00:00:00+02"	"2020-01-02 00:00:00+02"	"Ярмола О. Я."	http://od.reyestr.court.gov.ua/files/43/6a3a12d522c2a481bc1d57ae8acacb94.rtf	1	"2020-01-03 00:00:00+02"
86742332	5013	5	3	4059	912/3627/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Кабакова В.Г."	http://od.reyestr.court.gov.ua/files/43/52282e2e9b020f8c48cf59300d1554f7.rtf	1	"2020-01-03 00:00:00+02"
86742269	5010	5	3	4006	909/1195/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Михайлишин В. В."	http://od.reyestr.court.gov.ua/files/43/9a855e93cb593cd4b38ce200e6a5f6fa.rtf	1	"2020-01-03 00:00:00+02"
86742604	5013	5	3	4017	912/3333/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Тимошевська В.В."	http://od.reyestr.court.gov.ua/files/43/aa859c166ea8e41d5987faf2541d6fc3.rtf	1	"2020-01-03 00:00:00+02"
86742267	5010	5	3		909/1396/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Ткаченко І. В."	http://od.reyestr.court.gov.ua/files/43/870622b9d31801a7325901020d3cc173.rtf	1	"2020-01-03 00:00:00+02"
86742580	5012	5	3		911/3202/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Саванчук С.О."	http://od.reyestr.court.gov.ua/files/43/7cb73a5792560d44d363943cb50fab49.rtf	1	"2020-01-03 00:00:00+02"
86742008	5003	5	3	12275	902/1124/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Тварковський А.А."	http://od.reyestr.court.gov.ua/files/43/b91c8389806edc39a9c7d778f7ed37d9.rtf	1	"2020-01-03 00:00:00+02"
86745953	1015	5	1	40394	369/12794/19	"2019-12-20 00:00:00+02"	"2020-01-02 00:00:00+02"	"Пінкевич Н. С."	http://od.reyestr.court.gov.ua/files/43/3253dba3d93032c323ec5e1ba4ae941e.rtf	1	"2020-01-03 00:00:00+02"
86745941	1015	5	1	11675	369/14302/18	"2019-12-10 00:00:00+02"	"2020-01-02 00:00:00+02"	"Пінкевич Н. С."	http://od.reyestr.court.gov.ua/files/43/c56a29b6f10c3b1b90e855ece525f537.rtf	1	"2020-01-03 00:00:00+02"
86744707	0308	3	1	40377	161/15478/19	"2019-12-10 00:00:00+02"	"2020-01-02 00:00:00+02"	"Олексюк А. В."	http://od.reyestr.court.gov.ua/files/43/e347454ae9c332faefeecd58869aefa1.rtf	1	"2020-01-03 00:00:00+02"
86744916	0604	4	1	40394	295/18100/19	"2019-12-20 00:00:00+02"	"2020-01-02 00:00:00+02"	"Кузнєцов Д. В."	http://od.reyestr.court.gov.ua/files/43/ba852b71e08e16debb592ca119895303.rtf	1	"2020-01-03 00:00:00+02"
86744926	0604	4	1	40394	295/17353/19	"2019-12-13 00:00:00+02"	"2020-01-02 00:00:00+02"	"Кузнєцов Д. В."	http://od.reyestr.court.gov.ua/files/43/f89c516f10083f53f2506ce75bb507c6.rtf	1	"2020-01-03 00:00:00+02"
86745861	1015	5	1	40338	369/14427/19	"2019-11-11 00:00:00+02"	"2020-01-02 00:00:00+02"	"Пінкевич Н. С."	http://od.reyestr.court.gov.ua/files/43/3fef1ca1a2cac059f481d9f5ea31731f.rtf	1	"2020-01-03 00:00:00+02"
86742063	5005	5	3	12276	904/5707/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Петренко Наталія Едуардівна"	http://od.reyestr.court.gov.ua/files/43/b080ac4e6f31fa198bac64c7cf92d8d8.rtf	1	"2020-01-03 00:00:00+02"
86742223	5009	5	3	4091	908/3616/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Науменко А.О."	http://od.reyestr.court.gov.ua/files/43/c9d1ea1b18d68985d2fc94e37d66f4d7.rtf	1	"2020-01-03 00:00:00+02"
86742211	5006	5	3	4069	905/2213/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Паляниця Юлія Олександрівна"	http://od.reyestr.court.gov.ua/files/43/8087b1f395253e612bd678ad53f45854.rtf	1	"2020-01-03 00:00:00+02"
86744031	1870	3	4	40099	480/4402/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"В.О. Павлічек"	http://od.reyestr.court.gov.ua/files/43/95d66ac6ef543fecb13924455103c67e.rtf	1	"2020-01-03 00:00:00+02"
86742253	5010	3	3	4107	909/736/19	"2019-12-26 00:00:00+02"	"2020-01-02 00:00:00+02"	"Фрич М. М."	http://od.reyestr.court.gov.ua/files/43/26462110bdbccfbc54bd8c55ebf91ec5.rtf	1	"2020-01-03 00:00:00+02"
86742090	5005	5	3		904/6400/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Петренко Наталія Едуардівна"	http://od.reyestr.court.gov.ua/files/43/77ed27c3f7e5079b39d919af04837b5c.rtf	1	"2020-01-03 00:00:00+02"
86742444	5022	5	3	4068	921/173/18	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Гирила І.М."	http://od.reyestr.court.gov.ua/files/43/284cd7447405033e01f62ce616c8d036.rtf	1	"2020-01-03 00:00:00+02"
86741218	1005	5	1	40394	359/3162/19	"2019-12-12 00:00:00+02"	"2020-01-02 00:00:00+02"	"Борець Є. О."	http://od.reyestr.court.gov.ua/files/43/9e5cf92bc0a0526e7557aa9706a1e5de.rtf	1	"2020-01-03 00:00:00+02"
86743789	2070	3	4	40149	520/12634/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Зоркіна Ю.В."	http://od.reyestr.court.gov.ua/files/43/7e56123eddbc2bceecf12c3be8a2bd45.rtf	1	"2020-01-03 00:00:00+02"
86744072	2070	3	4	40149	520/13353/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Спірідонов М.О."	http://od.reyestr.court.gov.ua/files/43/b243524bd7f34f440305932d0f5b8e0a.rtf	1	"2020-01-03 00:00:00+02"
86742070	5005	5	3	12264	904/5909/18	"2019-12-28 00:00:00+02"	"2020-01-02 00:00:00+02"	"Манько Геннадій Валерійович"	http://od.reyestr.court.gov.ua/files/43/51aa3e60981c18338cd218eb9b4fb7c3.rtf	1	"2020-01-03 00:00:00+02"
86745753	1015	5	1	40394	369/11057/19	"2019-10-30 00:00:00+02"	"2020-01-02 00:00:00+02"	"Пінкевич Н. С."	http://od.reyestr.court.gov.ua/files/43/1eb2e3348fc6400da0086ea9420e5914.rtf	1	"2020-01-03 00:00:00+02"
86742252	5010	3	3	12072	909/1218/15	"2019-12-23 00:00:00+02"	"2020-01-02 00:00:00+02"	"Фрич М. М."	http://od.reyestr.court.gov.ua/files/43/c387c6419717affc98bccdd54182fca5.rtf	1	"2020-01-03 00:00:00+02"
86744390	2670	3	4	40149	640/4602/19	"2019-12-26 00:00:00+02"	"2020-01-02 00:00:00+02"	"Костенко Д.А."	http://od.reyestr.court.gov.ua/files/43/23cd5f38b22636fc7c6e180bbb79d8ff.rtf	1	"2020-01-03 00:00:00+02"
86742312	5011	5	3		910/18882/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Плотницька Н.Б."	http://od.reyestr.court.gov.ua/files/43/41b70ca70926bf6e92c8dfbbac7c3b08.rtf	1	"2020-01-03 00:00:00+02"
86744948	0604	4	1	40392	295/18057/19	"2019-12-20 00:00:00+02"	"2020-01-02 00:00:00+02"	"Кузнєцов Д. В."	http://od.reyestr.court.gov.ua/files/43/7e9056ee4f8befc982fd851eb2c13d68.rtf	1	"2020-01-03 00:00:00+02"
86744403	2670	5	4	40154	320/5423/19	"2019-12-27 00:00:00+02"	"2020-01-02 00:00:00+02"	"Качур І.А."	http://od.reyestr.court.gov.ua/files/43/fee65f7659ec83cccc32eb98a0b7570e.rtf	1	"2020-01-03 00:00:00+02"
86745722	1015	5	1	40414	369/16130/19	"2019-12-16 00:00:00+02"	"2020-01-02 00:00:00+02"	"Ковальчук Л. М."	http://od.reyestr.court.gov.ua/files/43/fe6cace00e1c7c416cd29d1ccfa4203a.rtf	1	"2020-01-03 00:00:00+02"
86744369	2670	3	4	40112	826/15890/18	"2019-09-18 00:00:00+03"	"2020-01-02 00:00:00+02"	"Качур І.А."	http://od.reyestr.court.gov.ua/files/43/37cdb2ba4c20e9ff8176b6040be33de0.rtf	1	"2020-01-03 00:00:00+02"
86745060	0609	3	1	40349	296/828/19	"2019-11-25 00:00:00+02"	"2020-01-02 00:00:00+02"	"Рожкова О. С."	http://od.reyestr.court.gov.ua/files/43/cacf898c99f25083cd382ee426f9cbff.rtf	1	"2020-01-03 00:00:00+02"
86740617	2601	5	1	41461	752/5667/14-ц	"2019-11-14 00:00:00+02"	"2020-01-02 00:00:00+02"	"Колдіна О. О."	http://od.reyestr.court.gov.ua/files/43/6241638121647dd4db6211782011b027.rtf	1	"2020-01-03 00:00:00+02"
86744171	2670	5	4	40079	640/24563/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Добрянська Я.І."	http://od.reyestr.court.gov.ua/files/43/261e290699636688b409149e48f89b31.rtf	1	"2020-01-03 00:00:00+02"
86743397	0870	3	4	40149	280/5838/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Кисіль Роман Валерійович"	http://od.reyestr.court.gov.ua/files/43/f3164670a0221f6514ede4d1d7953a4a.rtf	1	"2020-01-03 00:00:00+02"
86745950	1015	4	1	40394	369/12778/19	"2019-12-13 00:00:00+02"	"2020-01-02 00:00:00+02"	"Пінкевич Н. С."	http://od.reyestr.court.gov.ua/files/43/67dac9effaa190b96944be00a7a258b5.rtf	1	"2020-01-03 00:00:00+02"
86744177	2670	3	4	40113	826/4449/17	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Арсірій Р.О."	http://od.reyestr.court.gov.ua/files/43/7a5a0ea9f4c581f815c0836a382a0b0a.rtf	1	"2020-01-03 00:00:00+02"
86745946	1015	4	1	40394	369/12781/19	"2019-12-20 00:00:00+02"	"2020-01-02 00:00:00+02"	"Пінкевич Н. С."	http://od.reyestr.court.gov.ua/files/43/88bdafd1ec071814e83b12b962b3cc37.rtf	1	"2020-01-03 00:00:00+02"
86743210	0570	3	4	40140	200/11588/19-а	"2019-12-26 00:00:00+02"	"2020-01-02 00:00:00+02"	"Чучко В.М."	http://od.reyestr.court.gov.ua/files/43/431246203c3483686c1077d5b8452964.rtf	1	"2020-01-03 00:00:00+02"
86742547	5011	5	3		910/19080/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Бондарчук В.В."	http://od.reyestr.court.gov.ua/files/43/f0e3eff826de29cb8a1e754e560883d7.rtf	1	"2020-01-03 00:00:00+02"
86742374	5016	5	3	12285	915/2427/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Ржепецький В.О."	http://od.reyestr.court.gov.ua/files/43/41435837daff0737a1ceb2ec61fbe37e.rtf	1	"2020-01-03 00:00:00+02"
86742543	5011	3	3	12266	910/12798/19	"2019-12-16 00:00:00+02"	"2020-01-02 00:00:00+02"	"Плотницька Н.Б."	http://od.reyestr.court.gov.ua/files/43/061b93a7cecd340e241c35df15f06fc1.rtf	1	"2020-01-03 00:00:00+02"
86742539	5011	5	3		910/18904/19	"2019-12-28 00:00:00+02"	"2020-01-02 00:00:00+02"	"Бондарчук В.В."	http://od.reyestr.court.gov.ua/files/43/044788baa01cd96a86e621fc56c7b72c.rtf	1	"2020-01-03 00:00:00+02"
86742319	5011	5	3		910/15640/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Демидов В.О."	http://od.reyestr.court.gov.ua/files/43/48232b2100c147051deadc252e18ce79.rtf	1	"2020-01-03 00:00:00+02"
86742321	5011	5	3		910/18737/19	"2020-01-02 00:00:00+02"	"2020-01-02 00:00:00+02"	"Плотницька Н.Б."	http://od.reyestr.court.gov.ua/files/43/231153837684ba6b9c17a3a6221b0a5c.rtf	1	"2020-01-03 00:00:00+02"
86742529	9911	2	3	12289	916/15/18	"2019-12-13 00:00:00+02"	"2020-01-02 00:00:00+02"	"Катеринчук Л.Й."	http://od.reyestr.court.gov.ua/files/43/8f00eb7d915b0eda69cebab332d5b4bc.rtf	1	"2020-01-03 00:00:00+02"
86743352	0870	3	4	40148	280/4955/19	"2019-12-16 00:00:00+02"	"2020-01-02 00:00:00+02"	"Максименко Лілія Яковлівна"	http://od.reyestr.court.gov.ua/files/43/596464924a931ddb239d09e993b88cbc.rtf	1	"2020-01-03 00:00:00+02"
86743371	0870	3	4	40106	280/5329/19	"2019-12-28 00:00:00+02"	"2020-01-02 00:00:00+02"	"Сіпака Андрій Васильович"	http://od.reyestr.court.gov.ua/files/43/6fee325410798e8dfd6a66d18c8b8f36.rtf	1	"2020-01-03 00:00:00+02"
86744884	0604	5	1	40376	295/16940/19	"2019-12-19 00:00:00+02"	"2020-01-02 00:00:00+02"	"Кузнєцов Д. В."	http://od.reyestr.court.gov.ua/files/43/7f9613dc1815f057361fed5aefcf0924.rtf	1	"2020-01-03 00:00:00+02"
86743301	0870	3	4	40148	280/5783/19	"2019-12-24 00:00:00+02"	"2020-01-02 00:00:00+02"	"Лазаренко Максим Сергійович"	http://od.reyestr.court.gov.ua/files/43/d70cc58932b810457bc8b6fb9cba8bbb.rtf	1	"2020-01-03 00:00:00+02"
86744973	0604	5	1	40346	295/17636/19	"2019-12-06 00:00:00+02"	"2020-01-02 00:00:00+02"	"Кузнєцов Д. В."	http://od.reyestr.court.gov.ua/files/43/f67c70dbbd1d2b7d559635c1a1b9f7b7.rtf	1	"2020-01-03 00:00:00+02"
